query_id,query_cuisine,day,hour,place_id,name,text_match,distance_km,rating,num_ratings,popularity,is_open,price_level,price_match,relevance
271,Japanese,Wed,18,135060,Restaurante Marisco Sam,0.058,0.688,3.27,22,3.135,1,2,0.5,1
271,Japanese,Wed,18,135055,la Cochinita Pibil Restaurante Yucateco,0.002,3.589,4.43,7,2.079,1,3,1.0,1
271,Japanese,Wed,18,135108,Potzocalli,0.028,4.508,3.36,11,2.485,1,1,0.0,0
271,Japanese,Wed,18,135074,Restaurante la Parroquia Potosina,0.108,2.664,4.5,4,1.609,1,3,1.0,2
271,Japanese,Wed,18,135064,Restaurante El Chivero S.A. de C.V.,0.191,2.36,2.76,17,2.89,1,3,1.0,0
271,Japanese,Wed,18,135038,Restaurant la Chalita,0.048,0.541,3.42,24,3.219,0,2,0.5,0
271,Japanese,Wed,18,135081,El Club,0.059,1.938,3.36,11,2.485,1,2,0.5,0
271,Japanese,Wed,18,135051,Restaurante Versalles,0.031,0.365,3.86,14,2.708,1,1,0.0,1
271,Japanese,Wed,18,135052,La Cantina Restaurante,0.071,0.408,3.56,25,3.258,1,3,1.0,2
271,Japanese,Wed,18,132858,Hamburguesas Valle Dorado,0.026,4.436,2.6,5,1.792,1,1,0.0,0
271,Japanese,Wed,18,135026,la Cantina,0.074,2.857,3.73,11,2.485,1,3,1.0,1
271,Japanese,Wed,18,135047,Restaurante Casa de las Flores,0.013,2.068,3.2,10,2.398,1,3,1.0,0
271,Japanese,Wed,18,132951,VIPS,0.017,1.256,3.0,10,2.398,1,1,0.0,0
271,Japanese,Wed,18,135044,Restaurant Wu Zhuo Yi,0.039,2.706,3.5,4,1.609,1,2,0.5,0
271,Japanese,Wed,18,135035,El Mundo de la Pasta,0.187,4.608,4.0,4,1.609,1,3,1.0,1
271,Japanese,Wed,18,132834,Gorditas Doa Gloria,0.071,1.288,3.0,25,3.258,0,1,0.0,0
271,Japanese,Wed,18,132846,el lechon potosino,0.108,3.395,3.8,5,1.792,1,1,0.0,0
271,Japanese,Wed,18,135048,Restaurante Bar Fu-hao,0.025,2.863,3.0,6,1.946,1,3,1.0,0
271,Japanese,Wed,18,132861,Carls Jr,0.034,4.5,3.86,7,2.079,1,2,0.5,2
271,Japanese,Wed,18,132885,Hamburguesas saul,0.155,3.392,2.2,5,1.792,1,1,0.0,0
271,Japanese,Wed,18,132572,Cafe Chaires,0.152,2.287,3.0,15,2.773,1,1,0.0,0
271,Japanese,Wed,18,132958,tacos los volcanes,0.133,3.383,4.33,6,1.946,1,1,0.0,1
271,Japanese,Wed,18,135027,Restaurant Orizatlan,0.13,0.595,2.75,8,2.197,1,2,0.5,0
271,Japanese,Wed,18,135039,Restaurant de Mariscos de Picon,0.017,0.738,3.5,12,2.565,1,1,0.0,1
271,Japanese,Wed,18,132755,La Estrella de Dimas,0.026,4.705,4.6,5,1.792,1,2,0.5,1
271,Japanese,Wed,18,135049,Restaurante de Mariscos la Langosta,0.09,5.959,3.0,5,1.792,1,2,0.5,0
271,Japanese,Wed,18,135073,Restaurante Bar El Gallinero,0.149,0.59,4.0,4,1.609,1,3,1.0,3
271,Japanese,Wed,18,135075,Mariscos El Pescador,0.162,2.322,4.38,13,2.639,1,2,0.5,1
271,Japanese,Wed,18,135062,Restaurante El Cielo Potosino,0.025,0.557,3.48,21,3.091,1,2,0.5,2
271,Japanese,Wed,18,135058,Restaurante Tiberius,0.156,3.179,3.22,18,2.944,1,2,0.5,0
271,Japanese,Wed,18,132754,Cabana Huasteca,0.151,1.808,3.92,13,2.639,1,2,0.5,2
271,Japanese,Wed,18,135032,Cafeteria y Restaurant El Pacifico,0.087,0.031,3.36,28,3.367,1,2,0.5,2
271,Japanese,Wed,18,135028,La Virreina,0.024,1.524,4.07,15,2.773,1,2,0.5,1
271,Japanese,Wed,18,135085,Tortas Locas Hipocampo,0.04,0.933,3.67,36,3.611,0,2,0.5,0
271,Japanese,Wed,18,132866,Chaires,0.03,4.542,3.8,5,1.792,1,2,0.5,0
271,Japanese,Wed,18,135072,Sushi Itto,1.0,3.019,3.5,8,2.197,1,2,0.5,3
272,Cafe-Coffee_Shop,Sat,16,135106,El Rincon de San Francisco,0.121,0.356,3.4,10,2.398,0,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135040,Restaurant los Compadres,0.086,1.448,1.5,4,1.609,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135082,la Estrella de Dimas,0.092,5.961,2.56,9,2.303,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135070,Restaurante 75,0.023,5.966,2.75,8,2.197,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135069,Abondance Restaurante Bar,0.087,3.029,2.0,12,2.565,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,135065,El angel Restaurante,0.027,2.736,3.22,9,2.303,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135076,Restaurante Pueblo Bonito,0.052,3.631,3.62,13,2.639,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135086,Mcdonalds Parque Tangamanga,0.163,4.281,2.6,10,2.398,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,132870,Tortas y hamburguesas el gordo,0.013,3.899,2.2,5,1.792,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,132854,Sirlone,0.103,3.747,3.67,6,1.946,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,132937,rockabilly,0.071,0.738,4.0,4,1.609,0,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,132856,Unicols Pizza,0.116,0.381,2.71,14,2.708,1,1,1.0,1
272,Cafe-Coffee_Shop,Sat,16,135033,Restaurant El Muladar de Calzada,0.013,0.744,2.5,4,1.609,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,132862,La Posada del Virrey,0.041,1.466,3.78,18,2.944,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,132851,KFC,0.052,4.148,3.86,7,2.079,1,1,1.0,1
272,Cafe-Coffee_Shop,Sat,16,135042,Restaurant Oriental Express,0.174,1.227,3.5,20,3.045,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135045,Restaurante la Gran Via,0.164,0.96,3.92,13,2.639,1,3,0.0,2
272,Cafe-Coffee_Shop,Sat,16,135054,Restaurante y Pescaderia Tampico,0.195,5.955,3.0,10,2.398,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135053,La Fontana Pizza Restaurante and Cafe,0.005,5.326,3.25,8,2.197,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135025,El Rincon de San Francisco,0.009,0.531,4.33,15,2.773,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135030,Preambulo Wifi Zone Cafe,1.0,1.696,4.17,12,2.565,0,2,0.5,3
272,Cafe-Coffee_Shop,Sat,16,135057,El Herradero Restaurante and Bar,0.132,1.854,3.53,15,2.773,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135079,Koye Sushi,0.113,2.758,3.35,17,2.89,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,132954,la parroquia,0.143,2.048,3.0,9,2.303,0,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135041,Luna Cafe,0.139,0.57,3.35,17,2.89,0,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135046,Restaurante El Reyecito,0.192,3.179,3.55,11,2.485,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,132869,Dominos Pizza,0.032,5.104,3.33,6,1.946,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135059,Restaurant Bar Hacienda los Martinez,0.183,1.74,4.33,9,2.303,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135063,Restaurante Alhondiga,0.155,0.971,3.5,8,2.197,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135080,los Toneles,0.04,2.595,3.0,6,1.946,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135066,Restaurante Guerra,0.015,2.225,4.0,12,2.565,1,3,0.0,1
272,Cafe-Coffee_Shop,Sat,16,135034,Michiko Restaurant Japones,0.137,5.055,5.0,5,1.792,1,2,0.5,3
272,Cafe-Coffee_Shop,Sat,16,135060,Restaurante Marisco Sam,0.197,1.107,3.27,22,3.135,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135055,la Cochinita Pibil Restaurante Yucateco,0.119,3.649,4.43,7,2.079,1,3,0.0,1
272,Cafe-Coffee_Shop,Sat,16,135108,Potzocalli,0.127,4.266,3.36,11,2.485,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,135074,Restaurante la Parroquia Potosina,0.128,2.733,4.5,4,1.609,1,3,0.0,2
272,Cafe-Coffee_Shop,Sat,16,135064,Restaurante El Chivero S.A. de C.V.,0.186,2.531,2.76,17,2.89,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135038,Restaurant la Chalita,0.181,0.952,3.42,24,3.219,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135081,El Club,0.062,2.24,3.36,11,2.485,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135051,Restaurante Versalles,0.019,0.527,3.86,14,2.708,1,1,1.0,1
272,Cafe-Coffee_Shop,Sat,16,135052,La Cantina Restaurante,0.14,0.544,3.56,25,3.258,1,3,0.0,2
272,Cafe-Coffee_Shop,Sat,16,132858,Hamburguesas Valle Dorado,0.15,4.136,2.6,5,1.792,0,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,135026,la Cantina,0.153,2.909,3.73,11,2.485,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,135047,Restaurante Casa de las Flores,0.165,2.163,3.2,10,2.398,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,132951,VIPS,0.103,1.486,3.0,10,2.398,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,135044,Restaurant Wu Zhuo Yi,0.125,2.618,3.5,4,1.609,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135035,El Mundo de la Pasta,0.193,4.64,4.0,4,1.609,1,3,0.0,1
272,Cafe-Coffee_Shop,Sat,16,132834,Gorditas Doa Gloria,0.108,1.577,3.0,25,3.258,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,132846,el lechon potosino,0.021,3.189,3.8,5,1.792,1,1,1.0,1
272,Cafe-Coffee_Shop,Sat,16,135048,Restaurante Bar Fu-hao,0.016,2.789,3.0,6,1.946,1,3,0.0,0
272,Cafe-Coffee_Shop,Sat,16,132861,Carls Jr,0.166,4.557,3.86,7,2.079,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,132885,Hamburguesas saul,0.193,3.773,2.2,5,1.792,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,132572,Cafe Chaires,0.098,2.159,3.0,15,2.773,1,1,1.0,0
272,Cafe-Coffee_Shop,Sat,16,132958,tacos los volcanes,0.024,3.382,4.33,6,1.946,1,1,1.0,1
272,Cafe-Coffee_Shop,Sat,16,135027,Restaurant Orizatlan,0.004,0.202,2.75,8,2.197,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135039,Restaurant de Mariscos de Picon,0.1,0.331,3.5,12,2.565,1,1,1.0,3
272,Cafe-Coffee_Shop,Sat,16,132755,La Estrella de Dimas,0.163,4.82,4.6,5,1.792,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135049,Restaurante de Mariscos la Langosta,0.163,5.906,3.0,5,1.792,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135073,Restaurante Bar El Gallinero,0.154,0.183,4.0,4,1.609,1,3,0.0,3
272,Cafe-Coffee_Shop,Sat,16,135075,Mariscos El Pescador,0.08,2.143,4.38,13,2.639,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135062,Restaurante El Cielo Potosino,0.09,0.864,3.48,21,3.091,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135058,Restaurante Tiberius,0.036,3.484,3.22,18,2.944,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,132754,Cabana Huasteca,0.002,1.814,3.92,13,2.639,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135032,Cafeteria y Restaurant El Pacifico,0.1,0.466,3.36,28,3.367,1,2,0.5,1
272,Cafe-Coffee_Shop,Sat,16,135028,La Virreina,0.037,1.475,4.07,15,2.773,1,2,0.5,2
272,Cafe-Coffee_Shop,Sat,16,135085,Tortas Locas Hipocampo,0.089,1.035,3.67,36,3.611,0,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,132866,Chaires,0.125,4.356,3.8,5,1.792,1,2,0.5,0
272,Cafe-Coffee_Shop,Sat,16,135072,Sushi Itto,0.165,3.081,3.5,8,2.197,1,2,0.5,1
273,Japanese,Thu,19,135106,El Rincon de San Francisco,0.029,1.474,3.4,10,2.398,1,2,0.5,1
273,Japanese,Thu,19,135040,Restaurant los Compadres,0.152,1.062,1.5,4,1.609,1,3,1.0,0
273,Japanese,Thu,19,135082,la Estrella de Dimas,0.105,5.062,2.56,9,2.303,0,2,0.5,0
273,Japanese,Thu,19,135070,Restaurante 75,0.098,5.087,2.75,8,2.197,1,2,0.5,0
273,Japanese,Thu,19,135069,Abondance Restaurante Bar,0.148,1.951,2.0,12,2.565,1,1,0.0,0
273,Japanese,Thu,19,135065,El angel Restaurante,0.068,3.768,3.22,9,2.303,1,3,1.0,1
273,Japanese,Thu,19,135076,Restaurante Pueblo Bonito,0.134,4.314,3.62,13,2.639,1,3,1.0,0
273,Japanese,Thu,19,135086,Mcdonalds Parque Tangamanga,0.002,5.187,2.6,10,2.398,1,2,0.5,0
273,Japanese,Thu,19,132870,Tortas y hamburguesas el gordo,0.067,2.885,2.2,5,1.792,1,1,0.0,0
273,Japanese,Thu,19,132854,Sirlone,0.12,2.661,3.67,6,1.946,1,2,0.5,1
273,Japanese,Thu,19,132937,rockabilly,0.021,1.842,4.0,4,1.609,0,1,0.0,0
273,Japanese,Thu,19,132856,Unicols Pizza,0.018,1.452,2.71,14,2.708,1,1,0.0,0
273,Japanese,Thu,19,135033,Restaurant El Muladar de Calzada,0.045,1.005,2.5,4,1.609,1,2,0.5,0
273,Japanese,Thu,19,132862,La Posada del Virrey,0.128,2.548,3.78,18,2.944,1,3,1.0,1
273,Japanese,Thu,19,132851,KFC,0.058,3.062,3.86,7,2.079,1,1,0.0,1
273,Japanese,Thu,19,135042,Restaurant Oriental Express,0.131,2.052,3.5,20,3.045,1,2,0.5,2
273,Japanese,Thu,19,135045,Restaurante la Gran Via,0.051,2.071,3.92,13,2.639,1,3,1.0,2
273,Japanese,Thu,19,135054,Restaurante y Pescaderia Tampico,0.018,4.932,3.0,10,2.398,0,3,1.0,0
273,Japanese,Thu,19,135025,El Rincon de San Francisco,0.189,1.638,4.33,15,2.773,1,2,0.5,3
273,Japanese,Thu,19,135030,Preambulo Wifi Zone Cafe,0.064,2.714,4.17,12,2.565,0,2,0.5,0
273,Japanese,Thu,19,135057,El Herradero Restaurante and Bar,0.173,0.917,3.53,15,2.773,1,2,0.5,1
273,Japanese,Thu,19,135079,Koye Sushi,0.135,3.863,3.35,17,2.89,1,3,1.0,0
273,Japanese,Thu,19,132954,la parroquia,0.193,3.154,3.0,9,2.303,1,2,0.5,0
273,Japanese,Thu,19,135041,Luna Cafe,0.124,1.688,3.35,17,2.89,0,2,0.5,0
273,Japanese,Thu,19,135046,Restaurante El Reyecito,0.053,4.059,3.55,11,2.485,1,2,0.5,0
273,Japanese,Thu,19,132869,Dominos Pizza,0.166,4.079,3.33,6,1.946,1,2,0.5,1
273,Japanese,Thu,19,135059,Restaurant Bar Hacienda los Martinez,0.087,2.681,4.33,9,2.303,1,2,0.5,1
273,Japanese,Thu,19,135063,Restaurante Alhondiga,0.188,1.936,3.5,8,2.197,0,2,0.5,0
273,Japanese,Thu,19,135080,los Toneles,0.167,3.545,3.0,6,1.946,1,3,1.0,0
273,Japanese,Thu,19,135066,Restaurante Guerra,0.198,2.929,4.0,12,2.565,1,3,1.0,2
273,Japanese,Thu,19,135034,Michiko Restaurant Japones,1.0,5.959,5.0,5,1.792,1,2,0.5,3
273,Japanese,Thu,19,135060,Restaurante Marisco Sam,0.036,2.154,3.27,22,3.135,0,2,0.5,0
273,Japanese,Thu,19,135055,la Cochinita Pibil Restaurante Yucateco,0.013,4.661,4.43,7,2.079,1,3,1.0,1
273,Japanese,Thu,19,135108,Potzocalli,0.036,3.177,3.36,11,2.485,1,1,0.0,0
273,Japanese,Thu,19,135074,Restaurante la Parroquia Potosina,0.033,3.767,4.5,4,1.609,1,3,1.0,2
273,Japanese,Thu,19,135064,Restaurante El Chivero S.A. de C.V.,0.082,3.628,2.76,17,2.89,1,3,1.0,0
273,Japanese,Thu,19,135038,Restaurant la Chalita,0.2,2.006,3.42,24,3.219,0,2,0.5,0
273,Japanese,Thu,19,135081,El Club,0.0,2.413,3.36,11,2.485,1,2,0.5,1
273,Japanese,Thu,19,135051,Restaurante Versalles,0.191,1.643,3.86,14,2.708,1,1,0.0,2
273,Japanese,Thu,19,135052,La Cantina Restaurante,0.172,1.662,3.56,25,3.258,1,3,1.0,2
273,Japanese,Thu,19,132858,Hamburguesas Valle Dorado,0.091,3.018,2.6,5,1.792,1,1,0.0,0
273,Japanese,Thu,19,135026,la Cantina,0.074,3.925,3.73,11,2.485,1,3,1.0,1
273,Japanese,Thu,19,135047,Restaurante Casa de las Flores,0.08,3.227,3.2,10,2.398,1,3,1.0,0
273,Japanese,Thu,19,132951,VIPS,0.07,2.604,3.0,10,2.398,1,1,0.0,0
273,Japanese,Thu,19,135044,Restaurant Wu Zhuo Yi,0.145,3.493,3.5,4,1.609,1,2,0.5,1
273,Japanese,Thu,19,135035,El Mundo de la Pasta,0.067,5.609,4.0,4,1.609,1,3,1.0,1
273,Japanese,Thu,19,135071,Restaurante la Cantina,0.024,5.726,3.0,9,2.303,1,2,0.5,0
273,Japanese,Thu,19,132834,Gorditas Doa Gloria,0.025,2.694,3.0,25,3.258,0,1,0.0,0
273,Japanese,Thu,19,132846,el lechon potosino,0.133,2.15,3.8,5,1.792,1,1,0.0,0
273,Japanese,Thu,19,135048,Restaurante Bar Fu-hao,0.152,3.674,3.0,6,1.946,1,3,1.0,0
273,Japanese,Thu,19,132861,Carls Jr,0.062,5.553,3.86,7,2.079,1,2,0.5,1
273,Japanese,Thu,19,132885,Hamburguesas saul,0.021,4.055,2.2,5,1.792,1,1,0.0,0
273,Japanese,Thu,19,132572,Cafe Chaires,0.08,3.005,3.0,15,2.773,1,1,0.0,0
273,Japanese,Thu,19,132958,tacos los volcanes,0.094,4.337,4.33,6,1.946,1,1,0.0,1
273,Japanese,Thu,19,135027,Restaurant Orizatlan,0.059,1.205,2.75,8,2.197,1,2,0.5,0
273,Japanese,Thu,19,135039,Restaurant de Mariscos de Picon,0.103,1.2,3.5,12,2.565,1,1,0.0,2
273,Japanese,Thu,19,132755,La Estrella de Dimas,0.047,5.865,4.6,5,1.792,1,2,0.5,1
273,Japanese,Thu,19,135073,Restaurante Bar El Gallinero,0.146,1.184,4.0,4,1.609,1,3,1.0,3
273,Japanese,Thu,19,135075,Mariscos El Pescador,0.002,2.911,4.38,13,2.639,1,2,0.5,2
273,Japanese,Thu,19,135062,Restaurante El Cielo Potosino,0.055,1.968,3.48,21,3.091,1,2,0.5,0
273,Japanese,Thu,19,135058,Restaurante Tiberius,0.09,4.602,3.22,18,2.944,1,2,0.5,0
273,Japanese,Thu,19,132754,Cabana Huasteca,0.09,2.827,3.92,13,2.639,1,2,0.5,1
273,Japanese,Thu,19,135032,Cafeteria y Restaurant El Pacifico,0.08,1.444,3.36,28,3.367,1,2,0.5,2
273,Japanese,Thu,19,135028,La Virreina,0.181,2.463,4.07,15,2.773,1,2,0.5,2
273,Japanese,Thu,19,135085,Tortas Locas Hipocampo,0.16,2.137,3.67,36,3.611,0,2,0.5,0
273,Japanese,Thu,19,132866,Chaires,0.001,3.322,3.8,5,1.792,1,2,0.5,0
273,Japanese,Thu,19,135072,Sushi Itto,1.0,4.103,3.5,8,2.197,1,2,0.5,3
274,Bar_Pub_Brewery,Wed,12,135106,El Rincon de San Francisco,0.148,1.528,3.4,10,2.398,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135040,Restaurant los Compadres,0.024,2.186,1.5,4,1.609,1,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135082,la Estrella de Dimas,0.142,4.825,2.56,9,2.303,1,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135070,Restaurante 75,0.114,4.811,2.75,8,2.197,1,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135069,Abondance Restaurante Bar,0.104,2.332,2.0,12,2.565,1,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,135065,El angel Restaurante,0.021,3.896,3.22,9,2.303,0,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135076,Restaurante Pueblo Bonito,0.005,3.235,3.62,13,2.639,1,3,0.5,1
274,Bar_Pub_Brewery,Wed,12,135086,Mcdonalds Parque Tangamanga,0.055,5.524,2.6,10,2.398,1,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,132870,Tortas y hamburguesas el gordo,0.064,2.977,2.2,5,1.792,1,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,132854,Sirlone,0.126,3.014,3.67,6,1.946,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,132937,rockabilly,0.059,1.898,4.0,4,1.609,0,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,132856,Unicols Pizza,0.069,1.335,2.71,14,2.708,1,1,0.5,1
274,Bar_Pub_Brewery,Wed,12,135033,Restaurant El Muladar de Calzada,0.195,1.789,2.5,4,1.609,1,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,132862,La Posada del Virrey,0.007,2.603,3.78,18,2.944,1,3,0.5,1
274,Bar_Pub_Brewery,Wed,12,132851,KFC,0.08,3.393,3.86,7,2.079,1,1,0.5,2
274,Bar_Pub_Brewery,Wed,12,135042,Restaurant Oriental Express,0.177,1.322,3.5,20,3.045,1,2,1.0,2
274,Bar_Pub_Brewery,Wed,12,135045,Restaurante la Gran Via,0.047,2.062,3.92,13,2.639,0,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135054,Restaurante y Pescaderia Tampico,0.155,4.984,3.0,10,2.398,1,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135053,La Fontana Pizza Restaurante and Cafe,0.069,5.923,3.25,8,2.197,1,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135025,El Rincon de San Francisco,0.149,1.718,4.33,15,2.773,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135030,Preambulo Wifi Zone Cafe,0.05,2.908,4.17,12,2.565,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135057,El Herradero Restaurante and Bar,0.097,1.129,3.53,15,2.773,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135079,Koye Sushi,0.123,3.752,3.35,17,2.89,0,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,132954,la parroquia,0.046,2.776,3.0,9,2.303,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,135041,Luna Cafe,0.089,1.646,3.35,17,2.89,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135046,Restaurante El Reyecito,0.126,4.444,3.55,11,2.485,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,132869,Dominos Pizza,0.011,4.156,3.33,6,1.946,1,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135059,Restaurant Bar Hacienda los Martinez,0.123,3.002,4.33,9,2.303,1,2,1.0,3
274,Bar_Pub_Brewery,Wed,12,135063,Restaurante Alhondiga,0.168,1.432,3.5,8,2.197,1,2,1.0,2
274,Bar_Pub_Brewery,Wed,12,135080,los Toneles,0.114,3.833,3.0,6,1.946,0,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135066,Restaurante Guerra,0.09,1.93,4.0,12,2.565,1,3,0.5,3
274,Bar_Pub_Brewery,Wed,12,135060,Restaurante Marisco Sam,0.005,1.731,3.27,22,3.135,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,135055,la Cochinita Pibil Restaurante Yucateco,0.077,4.816,4.43,7,2.079,0,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,135108,Potzocalli,0.017,3.516,3.36,11,2.485,1,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,135074,Restaurante la Parroquia Potosina,0.156,3.892,4.5,4,1.609,1,3,0.5,2
274,Bar_Pub_Brewery,Wed,12,135064,Restaurante El Chivero S.A. de C.V.,0.155,3.565,2.76,17,2.89,1,3,0.5,1
274,Bar_Pub_Brewery,Wed,12,135038,Restaurant la Chalita,0.105,1.637,3.42,24,3.219,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,135081,El Club,0.076,1.218,3.36,11,2.485,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135051,Restaurante Versalles,0.107,1.583,3.86,14,2.708,1,1,0.5,2
274,Bar_Pub_Brewery,Wed,12,135052,La Cantina Restaurante,1.0,1.623,3.56,25,3.258,1,3,0.5,3
274,Bar_Pub_Brewery,Wed,12,132858,Hamburguesas Valle Dorado,0.149,3.578,2.6,5,1.792,0,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,135026,la Cantina,1.0,4.085,3.73,11,2.485,0,3,0.5,1
274,Bar_Pub_Brewery,Wed,12,135047,Restaurante Casa de las Flores,0.025,3.294,3.2,10,2.398,1,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,132951,VIPS,0.184,2.453,3.0,10,2.398,1,1,0.5,1
274,Bar_Pub_Brewery,Wed,12,135044,Restaurant Wu Zhuo Yi,0.089,3.891,3.5,4,1.609,0,2,1.0,0
274,Bar_Pub_Brewery,Wed,12,135035,El Mundo de la Pasta,0.199,5.836,4.0,4,1.609,0,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,132834,Gorditas Doa Gloria,0.028,2.441,3.0,25,3.258,1,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,132846,el lechon potosino,0.19,2.37,3.8,5,1.792,1,1,0.5,1
274,Bar_Pub_Brewery,Wed,12,135048,Restaurante Bar Fu-hao,0.083,4.056,3.0,6,1.946,1,3,0.5,0
274,Bar_Pub_Brewery,Wed,12,132861,Carls Jr,0.119,5.727,3.86,7,2.079,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,132885,Hamburguesas saul,0.067,2.861,2.2,5,1.792,1,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,132572,Cafe Chaires,0.168,3.444,3.0,15,2.773,1,1,0.5,0
274,Bar_Pub_Brewery,Wed,12,132958,tacos los volcanes,0.138,4.605,4.33,6,1.946,1,1,0.5,2
274,Bar_Pub_Brewery,Wed,12,135027,Restaurant Orizatlan,0.164,1.494,2.75,8,2.197,1,2,1.0,1
274,Bar_Pub_Brewery,Wed,12,135039,Restaurant de Mariscos de Picon,0.168,1.601,3.5,12,2.565,1,1,0.5,2
274,Bar_Pub_Brewery,Wed,12,132755,La Estrella de Dimas,0.059,5.921,4.6,5,1.792,1,2,1.0,2
274,Bar_Pub_Brewery,Wed,12,135073,Restaurante Bar El Gallinero,1.0,1.473,4.0,4,1.609,1,3,0.5,3
274,Bar_Pub_Brewery,Wed,12,135075,Mariscos El Pescador,0.005,3.437,4.38,13,2.639,1,2,1.0,2
274,Bar_Pub_Brewery,Wed,12,135062,Restaurante El Cielo Potosino,0.135,1.756,3.48,21,3.091,1,2,1.0,1
